t_ns,t_s,goal_x,goal_y,goal_z
1772565807704806903,205.499855104,-35.0,-1.7,0.0
1772565808204838781,205.999886848,-35.0,-1.7,0.0
1772565808704758411,206.49980672,-35.0,-1.7,0.0
1772565809204813728,206.999862016,-35.0,-1.7,0.0
1772565809704806138,207.499854336,-35.0,-1.7,0.0
1772565810205372900,208.00042112,-35.0,-1.7,0.0
1772565810704897427,208.499945728,-35.0,-1.7,0.0
1772565811205387284,209.000435456,-35.0,-1.7,0.0
1772565811704796016,209.499844096,-35.0,-1.7,0.0
1772565812204866427,209.999914496,-35.0,-1.7,0.0
1772565812704791132,210.499839232,-35.0,-1.7,0.0
1772565813205469249,211.000517376,-35.0,-1.7,0.0
1772565813704840610,211.499888896,-35.0,-1.7,0.0
1772565814204851146,211.999899392,-35.0,-1.7,0.0
1772565814704821590,212.499869696,-35.0,-1.7,0.0
1772565815204719394,212.999767552,-35.0,-1.7,0.0
1772565815704834218,213.499882496,-35.0,-1.7,0.0
1772565816204788372,213.999836672,-35.0,-1.7,0.0
1772565816704718831,214.49976704,-35.0,-1.7,0.0
1772565817204847537,214.999895808,-35.0,-1.7,0.0
1772565817704832206,215.499880448,-35.0,-1.7,0.0
1772565818204889794,215.999938048,-35.0,-1.7,0.0
1772565818704857004,216.49990528,-35.0,-1.7,0.0
1772565819204872533,216.99992064,-35.0,-1.7,0.0
1772565819704768821,217.49981696,-35.0,-1.7,0.0
1772565820204887684,217.999936,-35.0,-1.7,0.0
1772565820704818826,218.499867136,-35.0,-1.7,0.0
1772565821204791026,218.999839232,-35.0,-1.7,0.0
1772565821704804111,219.499852288,-35.0,-1.7,0.0
1772565822204885523,219.999933696,-35.0,-1.7,0.0
1772565822706498394,220.501546496,-35.0,-1.7,0.0
1772565823204932214,220.999980288,-35.0,-1.7,0.0
1772565823223609549,221.018657792,-44.0,10.4,0.0
1772565823704971655,221.500019968,-44.0,10.4,0.0
1772565824205432718,222.000481024,-44.0,10.4,0.0
1772565824705364453,222.500412672,-44.0,10.4,0.0
1772565825206449371,223.0014976,-44.0,10.4,0.0
1772565825704842506,223.499890688,-44.0,10.4,0.0
1772565826204820240,223.999868416,-44.0,10.4,0.0
1772565826705018989,224.500067072,-44.0,10.4,0.0
1772565827205789305,225.000837376,-44.0,10.4,0.0
1772565827704830104,225.4998784,-44.0,10.4,0.0
1772565828204709084,225.999757312,-44.0,10.4,0.0
1772565828704902238,226.499950336,-44.0,10.4,0.0
1772565829204838004,226.99988608,-44.0,10.4,0.0
1772565829704871155,227.49991936,-44.0,10.4,0.0
1772565830204773131,227.999821312,-44.0,10.4,0.0
1772565830704897434,228.499945728,-44.0,10.4,0.0
1772565831204706045,228.99975424,-44.0,10.4,0.0
1772565831704837027,229.499885312,-44.0,10.4,0.0
1772565832204856530,229.999904768,-44.0,10.4,0.0
1772565832704846270,230.499894528,-44.0,10.4,0.0
1772565833204890310,230.99993856,-44.0,10.4,0.0
1772565833704849564,231.499897856,-44.0,10.4,0.0
1772565834204789407,231.999837696,-44.0,10.4,0.0
1772565834704905029,232.499953152,-44.0,10.4,0.0
1772565835204908037,232.999956224,-44.0,10.4,0.0
1772565835704838903,233.499887104,-44.0,10.4,0.0
1772565836206607097,234.001655296,-44.0,10.4,0.0
1772565836704746310,234.499794432,-44.0,10.4,0.0
1772565837204787619,234.999835904,-44.0,10.4,0.0
1772565837704783920,235.499832064,-44.0,10.4,0.0
1772565838204898389,235.999946496,-44.0,10.4,0.0
1772565838704855655,236.499903744,-44.0,10.4,0.0
1772565839204745227,236.999793408,-44.0,10.4,0.0
1772565839704761341,237.499809536,-44.0,10.4,0.0
1772565840204813854,237.999862016,-44.0,10.4,0.0
1772565840704828331,238.499876608,-44.0,10.4,0.0
1772565841204698855,238.999747072,-44.0,10.4,0.0
1772565841705372831,239.50042112,-44.0,10.4,0.0
1772565842204790947,239.999839232,-44.0,10.4,0.0
1772565842704821414,240.499869696,-44.0,10.4,0.0
1772565843206963692,241.002011904,-44.0,10.4,0.0
1772565843704794205,241.499842304,-44.0,10.4,0.0
1772565844204902508,241.999950592,-44.0,10.4,0.0
1772565844706079077,242.501127168,-44.0,10.4,0.0
1772565845026028224,242.82107648,-58.0,26.0,0.0
1772565845204782983,242.999831296,-58.0,26.0,0.0
1772565845704791996,243.499840256,-58.0,26.0,0.0
1772565846207037251,244.002085376,-58.0,26.0,0.0
1772565846704801480,244.499849728,-58.0,26.0,0.0
1772565847204884089,244.99993216,-58.0,26.0,0.0
1772565847704945689,245.499993856,-58.0,26.0,0.0
1772565848204969172,246.000017408,-58.0,26.0,0.0
1772565848704870240,246.499918336,-58.0,26.0,0.0
1772565849204789163,246.99983744,-58.0,26.0,0.0
1772565849704877524,247.49992576,-58.0,26.0,0.0
1772565850206485599,248.001533696,-58.0,26.0,0.0
1772565850704727814,248.499776,-58.0,26.0,0.0
1772565851204983399,249.000031488,-58.0,26.0,0.0
1772565851704862375,249.499910656,-58.0,26.0,0.0
1772565852204783504,249.999831808,-58.0,26.0,0.0
1772565852704802377,250.499850496,-58.0,26.0,0.0
1772565853204897648,250.999945728,-58.0,26.0,0.0
1772565853704801769,251.499849984,-58.0,26.0,0.0
1772565854206448411,252.001496576,-58.0,26.0,0.0
1772565854704768108,252.499816192,-58.0,26.0,0.0
1772565855204851173,252.999899392,-58.0,26.0,0.0
1772565855704885985,253.499934208,-58.0,26.0,0.0
1772565856204822789,253.999870976,-58.0,26.0,0.0
1772565856704862368,254.499910656,-58.0,26.0,0.0
1772565857204823418,254.999871488,-58.0,26.0,0.0
1772565857704848926,255.499897088,-58.0,26.0,0.0
1772565858204778802,255.999826944,-58.0,26.0,0.0
1772565858704870319,256.499918592,-58.0,26.0,0.0
1772565859204781993,256.999830272,-58.0,26.0,0.0
1772565859704736111,257.499784192,-58.0,26.0,0.0
1772565860204880535,257.999928832,-58.0,26.0,0.0
1772565860704792491,258.499840768,-58.0,26.0,0.0
1772565861204760547,258.999808768,-58.0,26.0,0.0
1772565861704980442,259.500028672,-58.0,26.0,0.0
1772565862205551758,260.000600064,-58.0,26.0,0.0
1772565862704923124,260.499971328,-58.0,26.0,0.0
1772565863204839550,260.999887616,-58.0,26.0,0.0
1772565863704975786,261.500024064,-58.0,26.0,0.0
1772565864204831862,261.999879936,-58.0,26.0,0.0
1772565864704915917,262.49996416,-58.0,26.0,0.0
1772565865204906348,262.999954432,-58.0,26.0,0.0
1772565865705429935,263.500478208,-58.0,26.0,0.0
1772565866204871972,263.999920128,-58.0,26.0,0.0
1772565866704826976,264.499875072,-58.0,26.0,0.0
1772565867204757884,264.999805952,-58.0,26.0,0.0
1772565867704804733,265.4998528,-58.0,26.0,0.0
1772565868204928541,265.999976704,-58.0,26.0,0.0
1772565868704783185,266.499831296,-58.0,26.0,0.0
1772565869204828799,266.999876864,-58.0,26.0,0.0
1772565869704810086,267.499858176,-58.0,26.0,0.0
1772565870204813198,267.999861504,-58.0,26.0,0.0
1772565870704818620,268.49986688,-58.0,26.0,0.0
1772565871204835272,268.99988352,-58.0,26.0,0.0
1772565871705000160,269.500048384,-58.0,26.0,0.0
1772565872204921896,269.999970048,-58.0,26.0,0.0
1772565872704937657,270.49998592,-58.0,26.0,0.0
1772565873123327149,270.918375424,-54.0,-0.0,0.0
1772565873205667889,271.000716032,-54.0,-0.0,0.0
1772565873704912847,271.499961088,-54.0,-0.0,0.0
1772565874204740983,271.999789056,-54.0,-0.0,0.0
1772565874705020888,272.50006912,-54.0,-0.0,0.0
1772565875207498004,273.002546176,-54.0,-0.0,0.0
1772565875705312507,273.500360704,-54.0,-0.0,0.0
1772565876204795490,273.999843584,-54.0,-0.0,0.0
1772565876704794427,274.49984256,-54.0,-0.0,0.0
1772565877204860210,274.999908352,-54.0,-0.0,0.0
1772565877704800035,275.499848192,-54.0,-0.0,0.0
1772565878204783877,275.999832064,-54.0,-0.0,0.0
1772565878704824745,276.499873024,-54.0,-0.0,0.0
1772565879205570096,277.00061824,-54.0,-0.0,0.0
1772565879704688445,277.499736576,-54.0,-0.0,0.0
1772565880205517996,278.000566272,-54.0,-0.0,0.0
1772565880704906732,278.499954944,-54.0,-0.0,0.0
1772565881205951989,279.001000192,-54.0,-0.0,0.0
1772565881704899277,279.49994752,-54.0,-0.0,0.0
1772565882204839169,279.99988736,-54.0,-0.0,0.0
1772565882705467180,280.500515328,-54.0,-0.0,0.0
1772565883204774202,280.999822336,-54.0,-0.0,0.0
1772565883706815121,281.501863424,-54.0,-0.0,0.0
1772565884204815343,281.999863552,-54.0,-0.0,0.0
1772565884707513851,282.502562048,-54.0,-0.0,0.0
1772565885205473922,283.00052224,-54.0,-0.0,0.0
1772565885704839546,283.499887616,-54.0,-0.0,0.0
1772565886204701537,283.999749632,-54.0,-0.0,0.0
1772565886704801912,284.499849984,-54.0,-0.0,0.0
1772565887205113434,285.000161536,-54.0,-0.0,0.0
1772565887704828354,285.499876608,-54.0,-0.0,0.0
1772565888204800882,285.99984896,-54.0,-0.0,0.0
1772565888704847642,286.499895808,-54.0,-0.0,0.0
1772565889204932243,286.999980544,-54.0,-0.0,0.0
1772565889704751359,287.499799552,-54.0,-0.0,0.0
1772565890205752096,288.000800256,-54.0,-0.0,0.0
1772565890704787889,288.49983616,-54.0,-0.0,0.0
1772565891204978743,289.00002688,-54.0,-0.0,0.0
1772565891704780209,289.49982848,-54.0,-0.0,0.0
1772565892204828121,289.999876352,-54.0,-0.0,0.0
1772565892705705720,290.50075392,-54.0,-0.0,0.0
1772565893204878009,290.999926272,-54.0,-0.0,0.0
1772565893704830706,291.499878912,-54.0,-0.0,0.0
1772565894204756118,291.999804416,-54.0,-0.0,0.0
1772565894704950116,292.499998208,-54.0,-0.0,0.0
1772565895205475546,293.000523776,-54.0,-0.0,0.0
1772565895704851008,293.499899136,-54.0,-0.0,0.0
1772565896204802391,293.999850496,-54.0,-0.0,0.0
1772565896704787371,294.499835648,-54.0,-0.0,0.0
1772565897204795585,294.99984384,-54.0,-0.0,0.0
1772565897704910627,295.499958784,-54.0,-0.0,0.0
1772565898204798518,295.999846656,-54.0,-0.0,0.0
1772565898704711628,296.499759872,-54.0,-0.0,0.0
1772565899204878008,296.999926272,-54.0,-0.0,0.0
1772565899704845574,297.49989376,-54.0,-0.0,0.0
1772565900204971556,298.000019712,-54.0,-0.0,0.0
1772565900704800706,298.49984896,-54.0,-0.0,0.0
1772565901204741294,298.999789568,-54.0,-0.0,0.0
1772565901705140296,299.500188416,-54.0,-0.0,0.0
1772565902204816539,299.999864832,-54.0,-0.0,0.0
1772565902704892242,300.499940352,-54.0,-0.0,0.0
1772565903205517967,301.000566272,-54.0,-0.0,0.0
1772565903704971566,301.500019712,-54.0,-0.0,0.0
1772565904204755135,301.999803392,-54.0,-0.0,0.0
1772565904705424910,302.500473088,-54.0,-0.0,0.0
1772565905205484015,303.000532224,-54.0,-0.0,0.0
1772565905704898956,303.499947264,-54.0,-0.0,0.0
1772565906205257673,304.00030592,-54.0,-0.0,0.0
1772565906707366228,304.502414336,-54.0,-0.0,0.0
1772565907204758170,304.999806464,-54.0,-0.0,0.0
1772565907704797156,305.499845376,-54.0,-0.0,0.0
1772565908204724140,305.999772416,-54.0,-0.0,0.0
1772565908707318749,306.502366976,-54.0,-0.0,0.0
1772565909207416816,307.002465024,-54.0,-0.0,0.0
1772565909704851014,307.499899136,-54.0,-0.0,0.0
1772565910205837858,308.000886016,-54.0,-0.0,0.0
1772565910704834153,308.49988224,-54.0,-0.0,0.0
1772565911204727478,308.999775744,-54.0,-0.0,0.0
1772565911704892215,309.499940352,-54.0,-0.0,0.0
1772565912206788099,310.001836288,-54.0,-0.0,0.0
1772565912704802400,310.499850496,-54.0,-0.0,0.0
1772565913204744078,310.999792384,-54.0,-0.0,0.0
1772565913706436350,311.501484544,-54.0,-0.0,0.0
1772565914204884155,311.999932416,-54.0,-0.0,0.0
1772565914704828413,312.499876608,-54.0,-0.0,0.0
1772565915204824709,312.999873024,-54.0,-0.0,0.0
1772565915704762826,313.499811072,-54.0,-0.0,0.0
1772565916204789021,313.999837184,-54.0,-0.0,0.0
1772565916704830861,314.499879168,-54.0,-0.0,0.0
1772565917204811304,314.999859456,-54.0,-0.0,0.0
1772565917704812557,315.499860736,-54.0,-0.0,0.0
1772565918204790474,315.99983872,-54.0,-0.0,0.0
1772565918704768320,316.499816448,-54.0,-0.0,0.0
1772565919204790841,316.999838976,-54.0,-0.0,0.0
1772565919704782037,317.499830272,-54.0,-0.0,0.0
1772565920204796794,317.999844864,-54.0,-0.0,0.0
1772565920707658535,318.502706688,-54.0,-0.0,0.0
1772565921204769776,318.999817984,-54.0,-0.0,0.0
1772565921704909536,319.49995776,-54.0,-0.0,0.0
1772565922204839617,319.999887872,-54.0,-0.0,0.0
1772565922704927674,320.499975936,-54.0,-0.0,0.0
1772565923204849117,320.999897344,-54.0,-0.0,0.0
1772565923706493360,321.501541632,-54.0,-0.0,0.0
1772565924204973668,322.00002176,-54.0,-0.0,0.0
1772565924704774031,322.499822336,-54.0,-0.0,0.0
1772565925204736240,322.999784448,-54.0,-0.0,0.0
1772565925704869592,323.499917824,-54.0,-0.0,0.0
1772565926204754645,323.99980288,-54.0,-0.0,0.0
1772565926704820616,324.499868928,-54.0,-0.0,0.0
1772565927204815542,324.999863808,-54.0,-0.0,0.0
1772565927704743994,325.499792128,-54.0,-0.0,0.0
1772565928206519406,326.001567488,-54.0,-0.0,0.0
1772565928704742118,326.499790336,-54.0,-0.0,0.0
1772565929206888201,327.001936384,-54.0,-0.0,0.0
1772565929706418493,327.501466624,-54.0,-0.0,0.0
1772565930204872276,327.999920384,-54.0,-0.0,0.0
1772565930704841394,328.499889664,-54.0,-0.0,0.0
1772565931207050563,329.002098688,-54.0,-0.0,0.0
1772565931704803306,329.49985152,-54.0,-0.0,0.0
1772565932205142312,330.000190464,-54.0,-0.0,0.0
1772565932704864979,330.499913216,-54.0,-0.0,0.0
1772565933204715125,330.9997632,-54.0,-0.0,0.0
1772565933704872552,331.49992064,-54.0,-0.0,0.0
1772565934204888870,331.999937024,-54.0,-0.0,0.0
1772565934704861229,332.499909376,-54.0,-0.0,0.0
1772565935204776960,332.999825152,-54.0,-0.0,0.0
1772565935706178185,333.501226496,-54.0,-0.0,0.0
1772565936204829450,333.999877632,-54.0,-0.0,0.0
1772565936704811243,334.499859456,-54.0,-0.0,0.0
1772565937204877189,334.999925504,-54.0,-0.0,0.0
1772565937704857953,335.499906048,-54.0,-0.0,0.0
1772565938204794310,335.99984256,-54.0,-0.0,0.0
1772565938704804081,336.499852288,-54.0,-0.0,0.0
1772565939208006001,337.00305408,-54.0,-0.0,0.0
1772565939704779104,337.4998272,-54.0,-0.0,0.0
1772565940204794153,337.999842304,-54.0,-0.0,0.0
1772565940704844796,338.499892992,-54.0,-0.0,0.0
1772565941204802272,338.999850496,-54.0,-0.0,0.0
1772565941704839690,339.499887872,-54.0,-0.0,0.0
1772565942206159908,340.001208064,-54.0,-0.0,0.0
1772565942704813530,340.49986176,-54.0,-0.0,0.0
1772565943204816542,340.999864832,-54.0,-0.0,0.0
1772565943707135881,341.502184192,-54.0,-0.0,0.0
1772565944204992572,342.000040704,-54.0,-0.0,0.0
1772565944704842966,342.4998912,-54.0,-0.0,0.0
1772565945204834860,342.999883008,-54.0,-0.0,0.0
1772565945704864892,343.49991296,-54.0,-0.0,0.0
1772565946204755969,343.99980416,-54.0,-0.0,0.0
1772565946704795396,344.499843584,-54.0,-0.0,0.0
1772565947204800938,344.999849216,-54.0,-0.0,0.0
1772565947704767888,345.499816192,-54.0,-0.0,0.0
1772565948204807028,345.999855104,-54.0,-0.0,0.0
1772565948704800500,346.499848704,-54.0,-0.0,0.0
1772565949204898925,346.999947008,-54.0,-0.0,0.0
1772565949704823569,347.499871744,-54.0,-0.0,0.0
1772565950204766855,347.999815168,-54.0,-0.0,0.0
1772565950704800948,348.499849216,-54.0,-0.0,0.0
1772565951204928383,348.999976448,-54.0,-0.0,0.0
1772565951704829373,349.499877632,-54.0,-0.0,0.0
1772565952204774867,349.999823104,-54.0,-0.0,0.0
1772565952704726154,350.499774464,-54.0,-0.0,0.0
1772565953204810263,350.999858432,-54.0,-0.0,0.0
1772565953704905483,351.499953664,-54.0,-0.0,0.0
1772565954204800748,351.99984896,-54.0,-0.0,0.0
1772565954704812409,352.49986048,-54.0,-0.0,0.0
1772565955204956738,353.000004864,-54.0,-0.0,0.0
1772565955705624593,353.500672768,-54.0,-0.0,0.0
1772565956204838830,353.999887104,-54.0,-0.0,0.0
1772565956704859460,354.499907584,-54.0,-0.0,0.0
1772565957204791684,354.99984,-54.0,-0.0,0.0
1772565957704785044,355.499833344,-54.0,-0.0,0.0
1772565958204832547,355.999880704,-54.0,-0.0,0.0
1772565958704868827,356.499917056,-54.0,-0.0,0.0
1772565959204763606,356.99981184,-54.0,-0.0,0.0
1772565959705724053,357.500772352,-54.0,-0.0,0.0
1772565960206793670,358.00184192,-54.0,-0.0,0.0
1772565960704815493,358.499863808,-54.0,-0.0,0.0
1772565961023039968,358.818088192,-61.0,-22.0,0.0
1772565961204841074,358.999889152,-61.0,-22.0,0.0
1772565961704940930,359.499989248,-61.0,-22.0,0.0
1772565962204851108,359.999899392,-61.0,-22.0,0.0
1772565962704889855,360.499938048,-61.0,-22.0,0.0
1772565963204783136,360.999831296,-61.0,-22.0,0.0
1772565963704959825,361.500007936,-61.0,-22.0,0.0
1772565964204742581,361.999790848,-61.0,-22.0,0.0
1772565964704748765,362.499796992,-61.0,-22.0,0.0
1772565965204813313,362.999861504,-61.0,-22.0,0.0
1772565965704819484,363.499867648,-61.0,-22.0,0.0
1772565966204811773,363.999859968,-61.0,-22.0,0.0
1772565966706232050,364.501280256,-61.0,-22.0,0.0
1772565967204789703,364.999837952,-61.0,-22.0,0.0
1772565967704789342,365.49983744,-61.0,-22.0,0.0
1772565968204868782,365.999917056,-61.0,-22.0,0.0
1772565968705347651,366.500395776,-61.0,-22.0,0.0
1772565969204796094,366.999844352,-61.0,-22.0,0.0
1772565969704949240,367.49999744,-61.0,-22.0,0.0
1772565970204800163,367.999848448,-61.0,-22.0,0.0
1772565970704750256,368.499798528,-61.0,-22.0,0.0
1772565971204827399,368.999875584,-61.0,-22.0,0.0
1772565971704863555,369.49991168,-61.0,-22.0,0.0
1772565972204944308,369.999992576,-61.0,-22.0,0.0
1772565972704785621,370.499833856,-61.0,-22.0,0.0
1772565973204771575,370.999819776,-61.0,-22.0,0.0
1772565973704795144,371.499843328,-61.0,-22.0,0.0
1772565974204802955,371.999851264,-61.0,-22.0,0.0
1772565974704941487,372.49998976,-61.0,-22.0,0.0
1772565975204737900,372.999785984,-61.0,-22.0,0.0
1772565975704855800,373.499904,-61.0,-22.0,0.0
1772565976204814988,373.999863296,-61.0,-22.0,0.0
1772565976704866702,374.499915008,-61.0,-22.0,0.0
1772565977204991442,375.00003968,-61.0,-22.0,0.0
1772565977705694899,375.500743168,-61.0,-22.0,0.0
1772565978204817302,375.9998656,-61.0,-22.0,0.0
1772565978704890142,376.499938304,-61.0,-22.0,0.0
1772565979204715098,376.9997632,-61.0,-22.0,0.0
1772565979704807509,377.499855616,-61.0,-22.0,0.0
1772565980204769911,377.999817984,-61.0,-22.0,0.0
1772565980704821950,378.499870208,-61.0,-22.0,0.0
1772565981206487092,379.001535232,-61.0,-22.0,0.0
1772565981704764121,379.499812352,-61.0,-22.0,0.0
1772565982204735247,379.999783424,-61.0,-22.0,0.0
1772565982704739664,380.499787776,-61.0,-22.0,0.0
1772565983204821531,380.999869696,-61.0,-22.0,0.0
1772565983707098310,381.50214656,-61.0,-22.0,0.0
1772565984204877247,381.999925504,-61.0,-22.0,0.0
1772565984704890285,382.49993856,-61.0,-22.0,0.0
1772565985204946582,382.99999488,-61.0,-22.0,0.0
1772565985704819078,383.499867392,-61.0,-22.0,0.0
1772565986204853597,383.999901696,-61.0,-22.0,0.0
1772565986706522380,384.50157056,-61.0,-22.0,0.0
1772565987204795094,384.999843328,-61.0,-22.0,0.0
1772565987704831817,385.499879936,-61.0,-22.0,0.0
1772565988204850127,385.999898368,-61.0,-22.0,0.0
1772565988704774577,386.499822848,-61.0,-22.0,0.0
1772565989204709140,386.999757312,-61.0,-22.0,0.0
1772565989704728892,387.499777024,-61.0,-22.0,0.0
1772565990204745150,387.999793408,-61.0,-22.0,0.0
1772565990704744557,388.49979264,-61.0,-22.0,0.0
1772565990822617554,388.617665792,-51.0,-18.0,0.0
1772565991204724815,388.999772928,-51.0,-18.0,0.0
1772565991704815951,389.499864064,-51.0,-18.0,0.0
1772565992204829516,389.999877632,-51.0,-18.0,0.0
1772565992704791411,390.499839488,-51.0,-18.0,0.0
1772565993204764402,390.999812608,-51.0,-18.0,0.0
1772565993704786822,391.499835136,-51.0,-18.0,0.0
1772565994204777034,391.999825152,-51.0,-18.0,0.0
1772565994704860969,392.49990912,-51.0,-18.0,0.0
1772565995204818026,392.999866112,-51.0,-18.0,0.0
1772565995705828046,393.500876288,-51.0,-18.0,0.0
1772565996204817986,393.999866112,-51.0,-18.0,0.0
1772565996704793695,394.499841792,-51.0,-18.0,0.0
1772565997204782436,394.999830528,-51.0,-18.0,0.0
1772565997704774552,395.499822848,-51.0,-18.0,0.0
1772565998204830049,395.999878144,-51.0,-18.0,0.0
1772565998704856543,396.499904768,-51.0,-18.0,0.0
1772565999205334472,397.00038272,-51.0,-18.0,0.0
1772565999704784582,397.499832832,-51.0,-18.0,0.0
1772566000204901732,397.999949824,-51.0,-18.0,0.0
1772566000704860426,398.499908608,-51.0,-18.0,0.0
1772566001204810304,398.999858432,-51.0,-18.0,0.0
1772566001704887256,399.499935488,-51.0,-18.0,0.0
1772566002204866152,399.99991424,-51.0,-18.0,0.0
1772566002704875830,400.499923968,-51.0,-18.0,0.0
1772566003205410104,401.00045824,-51.0,-18.0,0.0
1772566003704835126,401.499883264,-51.0,-18.0,0.0
1772566004204805735,401.999853824,-51.0,-18.0,0.0
1772566004704920828,402.499969024,-51.0,-18.0,0.0
1772566005204789845,402.999837952,-51.0,-18.0,0.0
1772566005704895381,403.49994368,-51.0,-18.0,0.0
1772566006204858272,403.99990656,-51.0,-18.0,0.0
1772566006704857030,404.49990528,-51.0,-18.0,0.0
1772566007205314072,405.00036224,-51.0,-18.0,0.0
1772566007706876702,405.501924864,-51.0,-18.0,0.0
1772566008204798973,405.999847168,-51.0,-18.0,0.0
1772566008707516640,406.502564864,-51.0,-18.0,0.0
1772566009204839784,406.999887872,-51.0,-18.0,0.0
1772566009706064534,407.501112832,-51.0,-18.0,0.0
1772566010204793098,407.99984128,-51.0,-18.0,0.0
1772566010704875718,408.499923968,-51.0,-18.0,0.0
1772566011204884784,408.999932928,-51.0,-18.0,0.0
1772566011705911331,409.500959488,-51.0,-18.0,0.0
1772566012204914732,409.99996288,-51.0,-18.0,0.0
1772566012704826771,410.499875072,-51.0,-18.0,0.0
1772566013204857769,410.999906048,-51.0,-18.0,0.0
1772566013704865374,411.499913472,-51.0,-18.0,0.0
1772566014204792481,411.999840768,-51.0,-18.0,0.0
1772566014704913260,412.499961344,-51.0,-18.0,0.0
1772566015205349411,413.000397568,-51.0,-18.0,0.0
1772566015704823854,413.499872,-51.0,-18.0,0.0
1772566016204852575,413.999900672,-51.0,-18.0,0.0
1772566016704970489,414.500018688,-51.0,-18.0,0.0
1772566017204882445,414.999930624,-51.0,-18.0,0.0
1772566017704927159,415.499975424,-51.0,-18.0,0.0
1772566018206538837,416.001586944,-51.0,-18.0,0.0
1772566018705493541,416.500541696,-51.0,-18.0,0.0
1772566019204818160,416.999866368,-51.0,-18.0,0.0
1772566019704800318,417.499848448,-51.0,-18.0,0.0
1772566020204847655,417.999895808,-51.0,-18.0,0.0
1772566020705436077,418.500484352,-51.0,-18.0,0.0
1772566021204807756,418.999855872,-51.0,-18.0,0.0
1772566021704827488,419.499875584,-51.0,-18.0,0.0
1772566022204857726,419.999905792,-51.0,-18.0,0.0
1772566022704798408,420.499846656,-51.0,-18.0,0.0
1772566023205142238,421.000190464,-51.0,-18.0,0.0
1772566023704945651,421.499993856,-51.0,-18.0,0.0
1772566024206607416,422.001655552,-51.0,-18.0,0.0
1772566024706544458,422.501592576,-51.0,-18.0,0.0
1772566025205068079,423.000116224,-51.0,-18.0,0.0
1772566025707151646,423.502199808,-51.0,-18.0,0.0
1772566026204806366,423.999854592,-51.0,-18.0,0.0
1772566026704816081,424.49986432,-51.0,-18.0,0.0
1772566027204746756,424.999794944,-51.0,-18.0,0.0
1772566027704889021,425.49993728,-51.0,-18.0,0.0
1772566028204768053,425.999816192,-51.0,-18.0,0.0
1772566028704876875,426.499924992,-51.0,-18.0,0.0
1772566029204857920,426.999906048,-51.0,-18.0,0.0
1772566029704765549,427.499813632,-51.0,-18.0,0.0
1772566030204785073,427.999833344,-51.0,-18.0,0.0
1772566030706249222,428.501297408,-51.0,-18.0,0.0
1772566031206261504,429.001309696,-51.0,-18.0,0.0
1772566031707152840,429.502201088,-51.0,-18.0,0.0
1772566032204826912,429.999875072,-51.0,-18.0,0.0
1772566032622426439,430.41747456,-53.902,-11.6,0.0
1772566032704778584,430.499826688,-53.902,-11.6,0.0
1772566033204830998,430.999879168,-53.902,-11.6,0.0
1772566033705381003,431.500429312,-53.902,-11.6,0.0
1772566034205674974,432.0007232,-53.902,-11.6,0.0
1772566034705392604,432.500440832,-53.902,-11.6,0.0
1772566035204844825,432.999892992,-53.902,-11.6,0.0
1772566035704871024,433.499919104,-53.902,-11.6,0.0
1772566036204760143,433.999808256,-53.902,-11.6,0.0
1772566036705734528,434.500782848,-53.902,-11.6,0.0
1772566037204747301,434.999795456,-53.902,-11.6,0.0
1772566037704793681,435.499841792,-53.902,-11.6,0.0
1772566038204730416,435.99977856,-53.902,-11.6,0.0
1772566038704755471,436.499803648,-53.902,-11.6,0.0
1772566039204799304,436.999847424,-53.902,-11.6,0.0
1772566039704845481,437.49989376,-53.902,-11.6,0.0
1772566040204935516,437.999983616,-53.902,-11.6,0.0
1772566040704901555,438.499949824,-53.902,-11.6,0.0
1772566041204717562,438.99976576,-53.902,-11.6,0.0
1772566041704775456,439.499823616,-53.902,-11.6,0.0
1772566042122721522,439.917769728,-44.0,11.0,0.0
1772566042204839285,439.99988736,-44.0,11.0,0.0
1772566042704809749,440.49985792,-44.0,11.0,0.0
1772566043204807762,440.999855872,-44.0,11.0,0.0
1772566043705242430,441.50029056,-44.0,11.0,0.0
1772566044204863210,441.999911424,-44.0,11.0,0.0
1772566044704902508,442.499950592,-44.0,11.0,0.0
1772566045204725666,442.999773952,-44.0,11.0,0.0
1772566045704745870,443.499794176,-44.0,11.0,0.0
1772566046204743880,443.999792128,-44.0,11.0,0.0
1772566046704810736,444.499858944,-44.0,11.0,0.0
1772566047204820762,444.999868928,-44.0,11.0,0.0
1772566047705060695,445.5001088,-44.0,11.0,0.0
1772566048204738317,445.999786496,-44.0,11.0,0.0
1772566048704719185,446.499767296,-44.0,11.0,0.0
1772566049204813953,446.999862272,-44.0,11.0,0.0
1772566049704698030,447.499746304,-44.0,11.0,0.0
1772566050204906052,447.999954176,-44.0,11.0,0.0
1772566050704881399,448.4999296,-44.0,11.0,0.0
1772566051204794127,448.999842304,-44.0,11.0,0.0
1772566051704800119,449.499848192,-44.0,11.0,0.0
1772566052205575837,450.000624128,-44.0,11.0,0.0
1772566052704698489,450.49974656,-44.0,11.0,0.0
1772566053206156473,451.001204736,-44.0,11.0,0.0
1772566053704693070,451.499741184,-44.0,11.0,0.0
1772566054204849925,451.999898112,-44.0,11.0,0.0
1772566054704874795,452.499922944,-44.0,11.0,0.0
1772566055205187951,453.000236032,-44.0,11.0,0.0
